Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.15     0.00    89218     0.00     0.00  std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> >::vector(std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> >&&)
  0.00      0.15     0.00    89218     0.00     0.00  std::vector<short, std::allocator<short> >::vector(std::vector<short, std::allocator<short> >&&)
  0.00      0.15     0.00    87764     0.00     0.00  std::_Vector_base<short, std::allocator<short> >::_M_allocate(unsigned long)
  0.00      0.15     0.00    87234     0.00     0.00  __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::difference_type __gnu_cxx::operator-<short*, std::vector<short, std::allocator<short> > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > const&)
  0.00      0.15     0.00    85775     0.00     0.00  std::_Rb_tree_const_iterator<short>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<short> const&)
  0.00      0.15     0.00    83999     0.00     0.00  __gnu_cxx::new_allocator<short>::new_allocator()
  0.00      0.15     0.00    83999     0.00     0.00  std::allocator<short>::allocator()
  0.00      0.15     0.00    83805     0.00     0.00  std::vector<CardCombo, std::allocator<CardCombo> >::size() const
  0.00      0.15     0.00    83766     0.00     0.00  std::remove_reference<unsigned long&>::type&& std::move<unsigned long&>(unsigned long&)
  0.00      0.15     0.00    83511     0.00     0.00  std::remove_reference<std::less<short>&>::type&& std::move<std::less<short>&>(std::less<short>&)
  0.00      0.15     0.00    83511     0.00     0.00  void std::swap<std::_Rb_tree_node_base*>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&)
  0.00      0.15     0.00    81679     0.00     0.00  std::_Rb_tree_iterator<short>&& std::forward<std::_Rb_tree_iterator<short> >(std::remove_reference<std::_Rb_tree_iterator<short> >::type&)
  0.00      0.15     0.00    79538     0.00     0.00  std::_Vector_base<CardCombo::CardPack, std::allocator<CardCombo::CardPack> >::_Vector_impl::_Vector_impl(std::allocator<CardCombo::CardPack> const&)
  0.00      0.15     0.00    79340     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > >, false>::_S_base(__gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > >)
  0.00      0.15     0.00    79340     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > >, true>::_S_base(__gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > >)
  0.00      0.15     0.00    79340     0.00     0.00  std::_Miter_base<__gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > > >(__gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > >)
  0.00      0.15     0.00    79340     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > > >(__gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > >)
  0.00      0.15     0.00    78439     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<short> >::~new_allocator()
  0.00      0.15     0.00    78439     0.00     0.00  std::allocator<std::_Rb_tree_node<short> >::~allocator()
  0.00      0.15     0.00    77750     0.00     0.00  __gnu_cxx::new_allocator<short>::deallocate(short*, unsigned long)
  0.00      0.15     0.00    77750     0.00     0.00  __gnu_cxx::new_allocator<short>::allocate(unsigned long, void const*)
  0.00      0.15     0.00    77750     0.00     0.00  std::allocator_traits<std::allocator<short> >::deallocate(std::allocator<short>&, short*, unsigned long)
  0.00      0.15     0.00    77750     0.00     0.00  std::allocator_traits<std::allocator<short> >::allocate(std::allocator<short>&, unsigned long)
  0.00      0.15     0.00    75486     0.00     0.00  std::vector<short, std::allocator<short> >::end() const
  0.00      0.15     0.00    75486     0.00     0.00  std::vector<short, std::allocator<short> >::begin() const
  0.00      0.15     0.00    75224     0.00     0.00  std::remove_reference<std::pair<double, CardCombo>&>::type&& std::move<std::pair<double, CardCombo>&>(std::pair<double, CardCombo>&)
  0.00      0.15     0.00    74914     0.00     0.00  __gnu_cxx::__normal_iterator<CardCombo::CardPack const*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > >::__normal_iterator(CardCombo::CardPack const* const&)
  0.00      0.15     0.00    74914     0.00     0.00  __gnu_cxx::__normal_iterator<CardCombo::CardPack const*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > >::base() const
  0.00      0.15     0.00    74914     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<CardCombo::CardPack const*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > >, false>::_S_base(__gnu_cxx::__normal_iterator<CardCombo::CardPack const*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > >)
  0.00      0.15     0.00    74914     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<CardCombo::CardPack const*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > >, true>::_S_base(__gnu_cxx::__normal_iterator<CardCombo::CardPack const*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > >)
  0.00      0.15     0.00    74914     0.00     0.00  std::_Miter_base<__gnu_cxx::__normal_iterator<CardCombo::CardPack const*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<CardCombo::CardPack const*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > > >(__gnu_cxx::__normal_iterator<CardCombo::CardPack const*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > >)
  0.00      0.15     0.00    74914     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<CardCombo::CardPack const*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<CardCombo::CardPack const*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > > >(__gnu_cxx::__normal_iterator<CardCombo::CardPack const*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > >)
  0.00      0.15     0.00    74575     0.00     0.00  std::pair<std::_Rb_tree_iterator<short>, bool>::pair<std::_Rb_tree_iterator<short>, bool, void>(std::_Rb_tree_iterator<short>&&, bool&&)
  0.00      0.15     0.00    74575     0.00     0.00  std::pair<std::_Rb_tree_const_iterator<short>, bool>::pair<std::_Rb_tree_iterator<short>&, bool&, void>(std::_Rb_tree_iterator<short>&, bool&)
  0.00      0.15     0.00    74575     0.00     0.00  std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_M_get_insert_unique_pos(short const&)
  0.00      0.15     0.00    74575     0.00     0.00  std::_Rb_tree_iterator<short>& std::forward<std::_Rb_tree_iterator<short>&>(std::remove_reference<std::_Rb_tree_iterator<short>&>::type&)
  0.00      0.15     0.00    74575     0.00     0.00  bool& std::forward<bool&>(std::remove_reference<bool&>::type&)
  0.00      0.15     0.00    74575     0.00     0.00  bool&& std::forward<bool>(std::remove_reference<bool>::type&)
  0.00      0.15     0.00    74572     0.00     0.00  std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<short>*&, std::_Rb_tree_node<short>*&, void>(std::_Rb_tree_node<short>*&, std::_Rb_tree_node<short>*&)
  0.00      0.15     0.00    74558     0.00     0.00  std::set<short, std::less<short>, std::allocator<short> >::insert(short const&)
  0.00      0.15     0.00    74558     0.00     0.00  std::pair<std::_Rb_tree_iterator<short>, bool> std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_M_insert_unique<short const&>(short const&)
  0.00      0.15     0.00    74555     0.00     0.00  std::_Rb_tree_iterator<short> std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_M_insert_<short const&, std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, short const&, std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_Alloc_node&)
  0.00      0.15     0.00    74018     0.00     0.00  __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >::operator+(long) const
  0.00      0.15     0.00    73213     0.00     0.00  std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_M_move_data(std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >&, std::integral_constant<bool, true>)
  0.00      0.15     0.00    73196     0.00     0.00  std::_Vector_base<short, std::allocator<short> >::get_allocator() const
  0.00      0.15     0.00    73196     0.00     0.00  std::vector<short, std::allocator<short> >::vector(std::allocator<short> const&)
  0.00      0.15     0.00    73196     0.00     0.00  std::vector<short, std::allocator<short> >::operator=(std::vector<short, std::allocator<short> >&&)
  0.00      0.15     0.00    73196     0.00     0.00  void std::__alloc_on_move<std::allocator<short> >(std::allocator<short>&, std::allocator<short>&)
  0.00      0.15     0.00    73196     0.00     0.00  void std::__do_alloc_on_move<std::allocator<short> >(std::allocator<short>&, std::allocator<short>&, std::integral_constant<bool, true>)
  0.00      0.15     0.00    72434     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<short> >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<short> > const&)
  0.00      0.15     0.00    72434     0.00     0.00  std::allocator<std::_Rb_tree_node<short> >::allocator(std::allocator<std::_Rb_tree_node<short> > const&)
  0.00      0.15     0.00    72351     0.00     0.00  __gnu_cxx::new_allocator<int>::max_size() const
  0.00      0.15     0.00    72351     0.00     0.00  std::_Iter_base<int*, false>::_S_base(int*)
  0.00      0.15     0.00    72351     0.00     0.00  std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*)
  0.00      0.15     0.00    72351     0.00     0.00  int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
  0.00      0.15     0.00    71723     0.00     0.00  std::pair<double, CardCombo>::~pair()
  0.00      0.15     0.00    71490     0.00     0.00  double&& std::forward<double>(std::remove_reference<double>::type&)
  0.00      0.15     0.00    70604     0.00     0.00  __gnu_cxx::__normal_iterator<CardCombo::CardPack*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > >::__normal_iterator(CardCombo::CardPack* const&)
  0.00      0.15     0.00    70132     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator()
  0.00      0.15     0.00    69318     0.00     0.00  std::_Rb_tree_const_iterator<short>::operator==(std::_Rb_tree_const_iterator<short> const&) const
  0.00      0.15     0.00    69218     0.00     0.00  std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>::begin() const
  0.00      0.15     0.00    68003     0.00     0.00  std::vector<short, std::allocator<short> >::operator[](unsigned long)
  0.00      0.15     0.00    67220     0.00     0.00  std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>::end() const
  0.00      0.15     0.00    66880     0.00     0.00  std::move_iterator<CardCombo*>::base() const
  0.00      0.15     0.00    66592     0.00     0.00  std::move_iterator<std::pair<double, CardCombo>*>::base() const
  0.00      0.15     0.00    66402     0.00     0.00  std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_Rb_tree_impl<std::less<short>, true>::_M_reset()
  0.00      0.15     0.00    65694     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&)
  0.00      0.15     0.00    65691     0.00     0.00  __gnu_cxx::__normal_iterator<CardCombo::CardPack*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > >::difference_type __gnu_cxx::operator-<CardCombo::CardPack*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > >(__gnu_cxx::__normal_iterator<CardCombo::CardPack*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > > const&, __gnu_cxx::__normal_iterator<CardCombo::CardPack*, std::vector<CardCombo::CardPack, std::allocator<CardCombo::CardPack> > > const&)
  0.00      0.15     0.00    65691     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&)
  0.00      0.15     0.00    65566     0.00     0.00  void std::swap<short>(short&, short&)
  0.00      0.15     0.00    65566     0.00     0.00  void std::iter_swap<__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > > >(__gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >, __gnu_cxx::__normal_iterator<short*, std::vector<short, std::allocator<short> > >)
  0.00      0.15     0.00    65222     0.00     0.00  bool std::__lc_rai<std::random_access_iterator_tag, std::random_access_iterator_tag>::__cnd2<std::set<short, std::less<short>, std::allocator<short> > const*>(std::set<short, std::less<short>, std::allocator<short> > const*, std::set<short, std::less<short>, std::allocator<short> > const*)
  0.00      0.15     0.00    64241     0.00     0.00  std::remove_reference<std::allocator<std::_Rb_tree_node<short> >&>::type&& std::move<std::allocator<std::_Rb_tree_node<short> >&>(std::allocator<std::_Rb_tree_node<short> >&)
  0.00      0.15     0.00    63565     0.00     0.00  std::vector<short, std::allocator<short> >::end()
  0.00      0.15     0.00    63565     0.00     0.00  std::vector<short, std::allocator<short> >::begin()
  0.00      0.15     0.00    61567     0.00     0.00  short* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<short>(short const*, short const*, short*)
  0.00      0.15     0.00    61054     0.00     0.00  bool __gnu_cxx::operator!=<short const*, std::vector<short, std::allocator<short> > >(__gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > > const&, __gnu_cxx::__normal_iterator<short const*, std::vector<short, std::allocator<short> > > const&)
  0.00      0.15     0.00    60296     0.00     0.00  __gnu_cxx::__normal_iterator<CardCombo const*, std::vector<CardCombo, std::allocator<CardCombo> > >::__normal_iterator(CardCombo const* const&)
  0.00      0.15     0.00    59941     0.00     0.00  std::_Vector_base<CardCombo::CardPack, std::allocator<CardCombo::CardPack> >::_M_allocate(unsigned long)
  0.00      0.15     0.00    59070     0.00     0.00  PAIRVL(int)
  0.00      0.15     0.00    57285     0.00     0.00  std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_Rb_tree_impl<std::less<short>, true>::_M_initialize()
  0.00      0.15     0.00    57285     0.00     0.00  std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_Rb_tree_impl<std::less<short>, true>::~_Rb_tree_impl()
